tianding = 138.75, fangwei = 52.5, ab = 0.659347, y = -0.751838, x = -0.401386, z = 0.523095
tianding = 138.75, fangwei = 60, ab = 0.659347, y = -0.751838, x = -0.329674, z = 0.571011
tianding = 138.75, fangwei = 67.5, ab = 0.659347, y = -0.751838, x = -0.252322, z = 0.609157
tianding = 138.75, fangwei = 75, ab = 0.659347, y = -0.751838, x = -0.170652, z = 0.63688
tianding = 138.75, fangwei = 82.5, ab = 0.659347, y = -0.751838, x = -0.0860628, z = 0.653706
tianding = 138.75, fangwei = 90, ab = 0.659347, y = -0.751838, x = -8.35783e-07, z = 0.659347
tianding = 138.75, fangwei = 97.5, ab = 0.659347, y = -0.751838, x = 0.0860612, z = 0.653707
tianding = 138.75, fangwei = 105, ab = 0.659347, y = -0.751838, x = 0.170651, z = 0.636881
tianding = 138.75, fangwei = 112.5, ab = 0.659347, y = -0.751838, x = 0.25232, z = 0.609158
tianding = 138.75, fangwei = 120, ab = 0.659347, y = -0.751838, x = 0.329673, z = 0.571012
tianding = 138.75, fangwei = 127.5, ab = 0.659347, y = -0.751838, x = 0.401384, z = 0.523096
tianding = 138.75, fangwei = 135, ab = 0.659347, y = -0.751838, x = 0.466228, z = 0.46623
tianding = 138.75, fangwei = 142.5, ab = 0.659347, y = -0.751838, x = 0.523095, z = 0.401386
tianding = 138.75, fangwei = 150, ab = 0.659347, y = -0.751838, x = 0.571011, z = 0.329675
tianding = 138.75, fangwei = 157.5, ab = 0.659347, y = -0.751838, x = 0.609157, z = 0.252323
tianding = 138.75, fangwei = 165, ab = 0.659347, y = -0.751838, x = 0.63688, z = 0.170653
tianding = 138.75, fangwei = 172.5, ab = 0.659347, y = -0.751838, x = 0.653706, z = 0.0860636
tianding = 138.75, fangwei = 180, ab = 0.659347, y = -0.751838, x = 0.659347, z = 1.67157e-06
tianding = 138.75, fangwei = 187.5, ab = 0.659347, y = -0.751838, x = 0.653707, z = -0.0860604
tianding = 138.75, fangwei = 195, ab = 0.659347, y = -0.751838, x = 0.636881, z = -0.17065
tianding = 138.75, fangwei = 202.5, ab = 0.659347, y = -0.751838, x = 0.609158, z = -0.25232
tianding = 138.75, fangwei = 210, ab = 0.659347, y = -0.751838, x = 0.571012, z = -0.329672
tianding = 138.75, fangwei = 217.5, ab = 0.659347, y = -0.751838, x = 0.523097, z = -0.401384
tianding = 138.75, fangwei = 225, ab = 0.659347, y = -0.751838, x = 0.46623, z = -0.466228
tianding = 138.75, fangwei = 232.5, ab = 0.659347, y = -0.751838, x = 0.401387, z = -0.523094
tianding = 138.75, fangwei = 240, ab = 0.659347, y = -0.751838, x = 0.329676, z = -0.57101
tianding = 138.75, fangwei = 247.5, ab = 0.659347, y = -0.751838, x = 0.252323, z = -0.609157
tianding = 138.75, fangwei = 255, ab = 0.659347, y = -0.751838, x = 0.170654, z = -0.63688
tianding = 138.75, fangwei = 262.5, ab = 0.659347, y = -0.751838, x = 0.0860644, z = -0.653706
tianding = 138.75, fangwei = 270, ab = 0.659347, y = -0.751838, x = 2.50735e-06, z = -0.659347
tianding = 138.75, fangwei = 277.5, ab = 0.659347, y = -0.751838, x = -0.0860594, z = -0.653707
tianding = 138.75, fangwei = 285, ab = 0.659347, y = -0.751838, x = -0.170649, z = -0.636881
tianding = 138.75, fangwei = 292.5, ab = 0.659347, y = -0.751838, x = -0.252319, z = -0.609159
tianding = 138.75, fangwei = 300, ab = 0.659347, y = -0.751838, x = -0.329671, z = -0.571013
tianding = 138.75, fangwei = 307.5, ab = 0.659347, y = -0.751838, x = -0.401383, z = -0.523097
tianding = 138.75, fangwei = 315, ab = 0.659347, y = -0.751838, x = -0.466227, z = -0.466231
tianding = 138.75, fangwei = 322.5, ab = 0.659347, y = -0.751838, x = -0.523094, z = -0.401387
tianding = 138.75, fangwei = 330, ab = 0.659347, y = -0.751838, x = -0.57101, z = -0.329676
tianding = 138.75, fangwei = 337.5, ab = 0.659347, y = -0.751838, x = -0.609156, z = -0.252324
tianding = 138.75, fangwei = 345, ab = 0.659347, y = -0.751838, x = -0.63688, z = -0.170655
tianding = 138.75, fangwei = 352.5, ab = 0.659347, y = -0.751838, x = -0.653706, z = -0.0860652
tianding = 138.75, fangwei = 360, ab = 0.659347, y = -0.751838, x = -0.659347, z = -3.34313e-06
tianding = 135, fangwei = 0, ab = 0.707108, y = -0.707105, x = -0.707108, z = 0
tianding = 135, fangwei = 7.5, ab = 0.707108, y = -0.707105, x = -0.701059, z = 0.0922961
tianding = 135, fangwei = 15, ab = 0.707108, y = -0.707105, x = -0.683014, z = 0.183013
tianding = 135, fangwei = 22.5, ab = 0.707108, y = -0.707105, x = -0.653283, z = 0.270598
tianding = 135, fangwei = 30, ab = 0.707108, y = -0.707105, x = -0.612374, z = 0.353554
tianding = 135, fangwei = 37.5, ab = 0.707108, y = -0.707105, x = -0.560987, z = 0.43046
tianding = 135, fangwei = 45, ab = 0.707108, y = -0.707105, x = -0.500001, z = 0.500001
tianding = 135, fangwei = 52.5, ab = 0.707108, y = -0.707105, x = -0.430461, z = 0.560986
tianding = 135, fangwei = 60, ab = 0.707108, y = -0.707105, x = -0.353555, z = 0.612373
tianding = 135, fangwei = 67.5, ab = 0.707108, y = -0.707105, x = -0.270599, z = 0.653282
tianding = 135, fangwei = 75, ab = 0.707108, y = -0.707105, x = -0.183014, z = 0.683014
tianding = 135, fangwei = 82.5, ab = 0.707108, y = -0.707105, x = -0.0922969, z = 0.701059
tianding = 135, fangwei = 90, ab = 0.707108, y = -0.707105, x = -8.96324e-07, z = 0.707108
tianding = 135, fangwei = 97.5, ab = 0.707108, y = -0.707105, x = 0.0922951, z = 0.701059
tianding = 135, fangwei = 105, ab = 0.707108, y = -0.707105, x = 0.183012, z = 0.683014
tianding = 135, fangwei = 112.5, ab = 0.707108, y = -0.707105, x = 0.270598, z = 0.653283
tianding = 135, fangwei = 120, ab = 0.707108, y = -0.707105, x = 0.353553, z = 0.612374
tianding = 135, fangwei = 127.5, ab = 0.707108, y = -0.707105, x = 0.430459, z = 0.560987
tianding = 135, fangwei = 135, ab = 0.707108, y = -0.707105, x = 0.5, z = 0.500002
tianding = 135, fangwei = 142.5, ab = 0.707108, y = -0.707105, x = 0.560986, z = 0.430461
tianding = 135, fangwei = 150, ab = 0.707108, y = -0.707105, x = 0.612373, z = 0.353555
tianding = 135, fangwei = 157.5, ab = 0.707108, y = -0.707105, x = 0.653282, z = 0.2706
tianding = 135, fangwei = 165, ab = 0.707108, y = -0.707105, x = 0.683014, z = 0.183015
tianding = 135, fangwei = 172.5, ab = 0.707108, y = -0.707105, x = 0.701059, z = 0.0922977
tianding = 135, fangwei = 180, ab = 0.707108, y = -0.707105, x = 0.707108, z = 1.79265e-06
tianding = 135, fangwei = 187.5, ab = 0.707108, y = -0.707105, x = 0.701059, z = -0.0922943
tianding = 135, fangwei = 195, ab = 0.707108, y = -0.707105, x = 0.683015, z = -0.183011
tianding = 135, fangwei = 202.5, ab = 0.707108, y = -0.707105, x = 0.653284, z = -0.270597
tianding = 135, fangwei = 210, ab = 0.707108, y = -0.707105, x = 0.612375, z = -0.353552
tianding = 135, fangwei = 217.5, ab = 0.707108, y = -0.707105, x = 0.560988, z = -0.430458
tianding = 135, fangwei = 225, ab = 0.707108, y = -0.707105, x = 0.500003, z = -0.499999
tianding = 135, fangwei = 232.5, ab = 0.707108, y = -0.707105, x = 0.430462, z = -0.560985
tianding = 135, fangwei = 240, ab = 0.707108, y = -0.707105, x = 0.353556, z = -0.612372
tianding = 135, fangwei = 247.5, ab = 0.707108, y = -0.707105, x = 0.270601, z = -0.653282
tianding = 135, fangwei = 255, ab = 0.707108, y = -0.707105, x = 0.183016, z = -0.683013
tianding = 135, fangwei = 262.5, ab = 0.707108, y = -0.707105, x = 0.0922986, z = -0.701058
tianding = 135, fangwei = 270, ab = 0.707108, y = -0.707105, x = 2.68897e-06, z = -0.707108
tianding = 135, fangwei = 277.5, ab = 0.707108, y = -0.707105, x = -0.0922933, z = -0.701059
tianding = 135, fangwei = 285, ab = 0.707108, y = -0.707105, x = -0.18301, z = -0.683015
tianding = 135, fangwei = 292.5, ab = 0.707108, y = -0.707105, x = -0.270596, z = -0.653284
tianding = 135, fangwei = 300, ab = 0.707108, y = -0.707105, x = -0.353552, z = -0.612375
tianding = 135, fangwei = 307.5, ab = 0.707108, y = -0.707105, x = -0.430458, z = -0.560989
tianding = 135, fangwei = 315, ab = 0.707108, y = -0.707105, x = -0.499999, z = -0.500003
tianding = 135, fangwei = 322.5, ab = 0.707108, y = -0.707105, x = -0.560985, z = -0.430463
tianding = 135, fangwei = 330, ab = 0.707108, y = -0.707105, x = -0.612372, z = -0.353557
tianding = 135, fangwei = 337.5, ab = 0.707108, y = -0.707105, x = -0.653281, z = -0.270602
tianding = 135, fangwei = 345, ab = 0.707108, y = -0.707105, x = -0.683013, z = -0.183016
tianding = 135, fangwei = 352.5, ab = 0.707108, y = -0.707105, x = -0.701058, z = -0.0922995
tianding = 135, fangwei = 360, ab = 0.707108, y = -0.707105, x = -0.707108, z = -3.5853e-06
tianding = 131.25, fangwei = 0, ab = 0.751841, y = -0.659344, x = -0.751841, z = 0
tianding = 131.25, fangwei = 7.5, ab = 0.751841, y = -0.659344, x = -0.745409, z = 0.0981349
tianding = 131.25, fangwei = 15, ab = 0.751841, y = -0.659344, x = -0.726223, z = 0.194591
tianding = 131.25, fangwei = 22.5, ab = 0.751841, y = -0.659344, x = -0.694611, z = 0.287717
tianding = 131.25, fangwei = 30, ab = 0.751841, y = -0.659344, x = -0.651114, z = 0.37592
tianding = 131.25, fangwei = 37.5, ab = 0.751841, y = -0.659344, x = -0.596476, z = 0.457691
tianding = 131.25, fangwei = 45, ab = 0.751841, y = -0.659344, x = -0.531632, z = 0.531632
tianding = 131.25, fangwei = 52.5, ab = 0.751841, y = -0.659344, x = -0.457692, z = 0.596475
tianding = 131.25, fangwei = 60, ab = 0.751841, y = -0.659344, x = -0.375921, z = 0.651113
tianding = 131.25, fangwei = 67.5, ab = 0.751841, y = -0.659344, x = -0.287718, z = 0.69461
tianding = 131.25, fangwei = 75, ab = 0.751841, y = -0.659344, x = -0.194591, z = 0.726222
tianding = 131.25, fangwei = 82.5, ab = 0.751841, y = -0.659344, x = -0.0981358, z = 0.745409
tianding = 131.25, fangwei = 90, ab = 0.751841, y = -0.659344, x = -9.53027e-07, z = 0.751841
tianding = 131.25, fangwei = 97.5, ab = 0.751841, y = -0.659344, x = 0.0981339, z = 0.745409
tianding = 131.25, fangwei = 105, ab = 0.751841, y = -0.659344, x = 0.19459, z = 0.726223
tianding = 131.25, fangwei = 112.5, ab = 0.751841, y = -0.659344, x = 0.287716, z = 0.694611
tianding = 131.25, fangwei = 120, ab = 0.751841, y = -0.659344, x = 0.375919, z = 0.651114
tianding = 131.25, fangwei = 127.5, ab = 0.751841, y = -0.659344, x = 0.457691, z = 0.596476
tianding = 131.25, fangwei = 135, ab = 0.751841, y = -0.659344, x = 0.531631, z = 0.531633
tianding = 131.25, fangwei = 142.5, ab = 0.751841, y = -0.659344, x = 0.596475, z = 0.457693
tianding = 131.25, fangwei = 150, ab = 0.751841, y = -0.659344, x = 0.651113, z = 0.375922
tianding = 131.25, fangwei = 157.5, ab = 0.751841, y = -0.659344, x = 0.69461, z = 0.287719
tianding = 131.25, fangwei = 165, ab = 0.751841, y = -0.659344, x = 0.726222, z = 0.194592
tianding = 131.25, fangwei = 172.5, ab = 0.751841, y = -0.659344, x = 0.745409, z = 0.0981366
tianding = 131.25, fangwei = 180, ab = 0.751841, y = -0.659344, x = 0.751841, z = 1.90605e-06
tianding = 131.25, fangwei = 187.5, ab = 0.751841, y = -0.659344, x = 0.745409, z = -0.098133
tianding = 131.25, fangwei = 195, ab = 0.751841, y = -0.659344, x = 0.726223, z = -0.194589
tianding = 131.25, fangwei = 202.5, ab = 0.751841, y = -0.659344, x = 0.694611, z = -0.287715
tianding = 131.25, fangwei = 210, ab = 0.751841, y = -0.659344, x = 0.651114, z = -0.375919
tianding = 131.25, fangwei = 217.5, ab = 0.751841, y = -0.659344, x = 0.596477, z = -0.45769
tianding = 131.25, fangwei = 225, ab = 0.751841, y = -0.659344, x = 0.531634, z = -0.53163
tianding = 131.25, fangwei = 232.5, ab = 0.751841, y = -0.659344, x = 0.457694, z = -0.596474
tianding = 131.25, fangwei = 240, ab = 0.751841, y = -0.659344, x = 0.375923, z = -0.651112
tianding = 131.25, fangwei = 247.5, ab = 0.751841, y = -0.659344, x = 0.287719, z = -0.694609
tianding = 131.25, fangwei = 255, ab = 0.751841, y = -0.659344, x = 0.194593, z = -0.726222
tianding = 131.25, fangwei = 262.5, ab = 0.751841, y = -0.659344, x = 0.0981376, z = -0.745409
tianding = 131.25, fangwei = 270, ab = 0.751841, y = -0.659344, x = 2.85908e-06, z = -0.751841
tianding = 131.25, fangwei = 277.5, ab = 0.751841, y = -0.659344, x = -0.0981319, z = -0.745409
tianding = 131.25, fangwei = 285, ab = 0.751841, y = -0.659344, x = -0.194588, z = -0.726223
tianding = 131.25, fangwei = 292.5, ab = 0.751841, y = -0.659344, x = -0.287714, z = -0.694612
tianding = 131.25, fangwei = 300, ab = 0.751841, y = -0.659344, x = -0.375918, z = -0.651115
tianding = 131.25, fangwei = 307.5, ab = 0.751841, y = -0.659344, x = -0.457689, z = -0.596478
tianding = 131.25, fangwei = 315, ab = 0.751841, y = -0.659344, x = -0.53163, z = -0.531634
tianding = 131.25, fangwei = 322.5, ab = 0.751841, y = -0.659344, x = -0.596474, z = -0.457694
tianding = 131.25, fangwei = 330, ab = 0.751841, y = -0.659344, x = -0.651112, z = -0.375923
tianding = 131.25, fangwei = 337.5, ab = 0.751841, y = -0.659344, x = -0.694609, z = -0.287721
tianding = 131.25, fangwei = 345, ab = 0.751841, y = -0.659344, x = -0.726222, z = -0.194594
tianding = 131.25, fangwei = 352.5, ab = 0.751841, y = -0.659344, x = -0.745408, z = -0.0981385
tianding = 131.25, fangwei = 360, ab = 0.751841, y = -0.659344, x = -0.751841, z = -3.81211e-06
tianding = 127.5, fangwei = 0, ab = 0.793354, y = -0.60876, x = -0.793354, z = 0
tianding = 127.5, fangwei = 7.5, ab = 0.793354, y = -0.60876, x = -0.786567, z = 0.103553
tianding = 127.5, fangwei = 15, ab = 0.793354, y = -0.60876, x = -0.766322, z = 0.205335
tianding = 127.5, fangwei = 22.5, ab = 0.793354, y = -0.60876, x = -0.732964, z = 0.303603
tianding = 127.5, fangwei = 30, ab = 0.793354, y = -0.60876, x = -0.687065, z = 0.396677
tianding = 127.5, fangwei = 37.5, ab = 0.793354, y = -0.60876, x = -0.629411, z = 0.482963
tianding = 127.5, fangwei = 45, ab = 0.793354, y = -0.60876, x = -0.560987, z = 0.560986
tianding = 127.5, fangwei = 52.5, ab = 0.793354, y = -0.60876, x = -0.482964, z = 0.62941
tianding = 127.5, fangwei = 60, ab = 0.793354, y = -0.60876, x = -0.396678, z = 0.687065
tianding = 127.5, fangwei = 67.5, ab = 0.793354, y = -0.60876, x = -0.303604, z = 0.732964
tianding = 127.5, fangwei = 75, ab = 0.793354, y = -0.60876, x = -0.205336, z = 0.766321
tianding = 127.5, fangwei = 82.5, ab = 0.793354, y = -0.60876, x = -0.103554, z = 0.786567
tianding = 127.5, fangwei = 90, ab = 0.793354, y = -0.60876, x = -1.00565e-06, z = 0.793354
tianding = 127.5, fangwei = 97.5, ab = 0.793354, y = -0.60876, x = 0.103552, z = 0.786567
tianding = 127.5, fangwei = 105, ab = 0.793354, y = -0.60876, x = 0.205334, z = 0.766322
tianding = 127.5, fangwei = 112.5, ab = 0.793354, y = -0.60876, x = 0.303602, z = 0.732964
tianding = 127.5, fangwei = 120, ab = 0.793354, y = -0.60876, x = 0.396676, z = 0.687066
tianding = 127.5, fangwei = 127.5, ab = 0.793354, y = -0.60876, x = 0.482962, z = 0.629411
tianding = 127.5, fangwei = 135, ab = 0.793354, y = -0.60876, x = 0.560985, z = 0.560987
tianding = 127.5, fangwei = 142.5, ab = 0.793354, y = -0.60876, x = 0.629409, z = 0.482965
tianding = 127.5, fangwei = 150, ab = 0.793354, y = -0.60876, x = 0.687064, z = 0.396679
tianding = 127.5, fangwei = 157.5, ab = 0.793354, y = -0.60876, x = 0.732963, z = 0.303605
tianding = 127.5, fangwei = 165, ab = 0.793354, y = -0.60876, x = 0.766321, z = 0.205337
tianding = 127.5, fangwei = 172.5, ab = 0.793354, y = -0.60876, x = 0.786567, z = 0.103555
tianding = 127.5, fangwei = 180, ab = 0.793354, y = -0.60876, x = 0.793354, z = 2.0113e-06
tianding = 127.5, fangwei = 187.5, ab = 0.793354, y = -0.60876, x = 0.786567, z = -0.103552
tianding = 127.5, fangwei = 195, ab = 0.793354, y = -0.60876, x = 0.766322, z = -0.205333
tianding = 127.5, fangwei = 202.5, ab = 0.793354, y = -0.60876, x = 0.732965, z = -0.303602
tianding = 127.5, fangwei = 210, ab = 0.793354, y = -0.60876, x = 0.687066, z = -0.396675
tianding = 127.5, fangwei = 217.5, ab = 0.793354, y = -0.60876, x = 0.629412, z = -0.482962
tianding = 127.5, fangwei = 225, ab = 0.793354, y = -0.60876, x = 0.560988, z = -0.560985
tianding = 127.5, fangwei = 232.5, ab = 0.793354, y = -0.60876, x = 0.482966, z = -0.629409
tianding = 127.5, fangwei = 240, ab = 0.793354, y = -0.60876, x = 0.396679, z = -0.687064
tianding = 127.5, fangwei = 247.5, ab = 0.793354, y = -0.60876, x = 0.303606, z = -0.732963
tianding = 127.5, fangwei = 255, ab = 0.793354, y = -0.60876, x = 0.205338, z = -0.766321
tianding = 127.5, fangwei = 262.5, ab = 0.793354, y = -0.60876, x = 0.103556, z = -0.786567
tianding = 127.5, fangwei = 270, ab = 0.793354, y = -0.60876, x = 3.01695e-06, z = -0.793354
tianding = 127.5, fangwei = 277.5, ab = 0.793354, y = -0.60876, x = -0.10355, z = -0.786568
tianding = 127.5, fangwei = 285, ab = 0.793354, y = -0.60876, x = -0.205332, z = -0.766322
tianding = 127.5, fangwei = 292.5, ab = 0.793354, y = -0.60876, x = -0.303601, z = -0.732965
tianding = 127.5, fangwei = 300, ab = 0.793354, y = -0.60876, x = -0.396675, z = -0.687067
tianding = 127.5, fangwei = 307.5, ab = 0.793354, y = -0.60876, x = -0.482961, z = -0.629413
tianding = 127.5, fangwei = 315, ab = 0.793354, y = -0.60876, x = -0.560984, z = -0.560989
tianding = 127.5, fangwei = 322.5, ab = 0.793354, y = -0.60876, x = -0.629408, z = -0.482966
tianding = 127.5, fangwei = 330, ab = 0.793354, y = -0.60876, x = -0.687063, z = -0.39668
tianding = 127.5, fangwei = 337.5, ab = 0.793354, y = -0.60876, x = -0.732962, z = -0.303607
tianding = 127.5, fangwei = 345, ab = 0.793354, y = -0.60876, x = -0.766321, z = -0.205339
tianding = 127.5, fangwei = 352.5, ab = 0.793354, y = -0.60876, x = -0.786567, z = -0.103557
tianding = 127.5, fangwei = 360, ab = 0.793354, y = -0.60876, x = -0.793354, z = -4.0226e-06
tianding = 123.75, fangwei = 0, ab = 0.831471, y = -0.555569, x = -0.831471, z = 0
tianding = 123.75, fangwei = 7.5, ab = 0.831471, y = -0.555569, x = -0.824357, z = 0.108529
tianding = 123.75, fangwei = 15, ab = 0.831471, y = -0.555569, x = -0.803139, z = 0.2152
tianding = 123.75, fangwei = 22.5, ab = 0.831471, y = -0.555569, x = -0.768179, z = 0.31819
tianding = 123.75, fangwei = 30, ab = 0.831471, y = -0.555569, x = -0.720075, z = 0.415735
tianding = 123.75, fangwei = 37.5, ab = 0.831471, y = -0.555569, x = -0.65965, z = 0.506167
tianding = 123.75, fangwei = 45, ab = 0.831471, y = -0.555569, x = -0.587939, z = 0.587938
tianding = 123.75, fangwei = 52.5, ab = 0.831471, y = -0.555569, x = -0.506168, z = 0.65965
tianding = 123.75, fangwei = 60, ab = 0.831471, y = -0.555569, x = -0.415736, z = 0.720074
tianding = 123.75, fangwei = 67.5, ab = 0.831471, y = -0.555569, x = -0.318191, z = 0.768178
tianding = 123.75, fangwei = 75, ab = 0.831471, y = -0.555569, x = -0.215201, z = 0.803139
tianding = 123.75, fangwei = 82.5, ab = 0.831471, y = -0.555569, x = -0.10853, z = 0.824357
tianding = 123.75, fangwei = 90, ab = 0.831471, y = -0.555569, x = -1.05396e-06, z = 0.831471
tianding = 123.75, fangwei = 97.5, ab = 0.831471, y = -0.555569, x = 0.108528, z = 0.824357
tianding = 123.75, fangwei = 105, ab = 0.831471, y = -0.555569, x = 0.215199, z = 0.803139
tianding = 123.75, fangwei = 112.5, ab = 0.831471, y = -0.555569, x = 0.318189, z = 0.768179
tianding = 123.75, fangwei = 120, ab = 0.831471, y = -0.555569, x = 0.415734, z = 0.720075
tianding = 123.75, fangwei = 127.5, ab = 0.831471, y = -0.555569, x = 0.506166, z = 0.659651
tianding = 123.75, fangwei = 135, ab = 0.831471, y = -0.555569, x = 0.587937, z = 0.58794
tianding = 123.75, fangwei = 142.5, ab = 0.831471, y = -0.555569, x = 0.659649, z = 0.506169
tianding = 123.75, fangwei = 150, ab = 0.831471, y = -0.555569, x = 0.720074, z = 0.415737
tianding = 123.75, fangwei = 157.5, ab = 0.831471, y = -0.555569, x = 0.768178, z = 0.318192
tianding = 123.75, fangwei = 165, ab = 0.831471, y = -0.555569, x = 0.803138, z = 0.215202
tianding = 123.75, fangwei = 172.5, ab = 0.831471, y = -0.555569, x = 0.824357, z = 0.108531
tianding = 123.75, fangwei = 180, ab = 0.831471, y = -0.555569, x = 0.831471, z = 2.10793e-06
tianding = 123.75, fangwei = 187.5, ab = 0.831471, y = -0.555569, x = 0.824358, z = -0.108527
tianding = 123.75, fangwei = 195, ab = 0.831471, y = -0.555569, x = 0.80314, z = -0.215198
tianding = 123.75, fangwei = 202.5, ab = 0.831471, y = -0.555569, x = 0.76818, z = -0.318188
tianding = 123.75, fangwei = 210, ab = 0.831471, y = -0.555569, x = 0.720076, z = -0.415733
tianding = 123.75, fangwei = 217.5, ab = 0.831471, y = -0.555569, x = 0.659652, z = -0.506165
tianding = 123.75, fangwei = 225, ab = 0.831471, y = -0.555569, x = 0.58794, z = -0.587937
tianding = 123.75, fangwei = 232.5, ab = 0.831471, y = -0.555569, x = 0.506169, z = -0.659648
tianding = 123.75, fangwei = 240, ab = 0.831471, y = -0.555569, x = 0.415738, z = -0.720073
tianding = 123.75, fangwei = 247.5, ab = 0.831471, y = -0.555569, x = 0.318193, z = -0.768178
tianding = 123.75, fangwei = 255, ab = 0.831471, y = -0.555569, x = 0.215203, z = -0.803138
tianding = 123.75, fangwei = 262.5, ab = 0.831471, y = -0.555569, x = 0.108532, z = -0.824357
tianding = 123.75, fangwei = 270, ab = 0.831471, y = -0.555569, x = 3.16189e-06, z = -0.831471
tianding = 123.75, fangwei = 277.5, ab = 0.831471, y = -0.555569, x = -0.108525, z = -0.824358
tianding = 123.75, fangwei = 285, ab = 0.831471, y = -0.555569, x = -0.215197, z = -0.80314
tianding = 123.75, fangwei = 292.5, ab = 0.831471, y = -0.555569, x = -0.318187, z = -0.76818
tianding = 123.75, fangwei = 300, ab = 0.831471, y = -0.555569, x = -0.415732, z = -0.720076
tianding = 123.75, fangwei = 307.5, ab = 0.831471, y = -0.555569, x = -0.506164, z = -0.659652
tianding = 123.75, fangwei = 315, ab = 0.831471, y = -0.555569, x = -0.587936, z = -0.587941
tianding = 123.75, fangwei = 322.5, ab = 0.831471, y = -0.555569, x = -0.659648, z = -0.50617
tianding = 123.75, fangwei = 330, ab = 0.831471, y = -0.555569, x = -0.720073, z = -0.415739
tianding = 123.75, fangwei = 337.5, ab = 0.831471, y = -0.555569, x = -0.768177, z = -0.318194
tianding = 123.75, fangwei = 345, ab = 0.831471, y = -0.555569, x = -0.803138, z = -0.215204
tianding = 123.75, fangwei = 352.5, ab = 0.831471, y = -0.555569, x = -0.824357, z = -0.108533
tianding = 123.75, fangwei = 360, ab = 0.831471, y = -0.555569, x = -0.831471, z = -4.21586e-06
tianding = 120, fangwei = 0, ab = 0.866026, y = -0.499999, x = -0.866026, z = 0
tianding = 120, fangwei = 7.5, ab = 0.866026, y = -0.499999, x = -0.858617, z = 0.113039
tianding = 120, fangwei = 15, ab = 0.866026, y = -0.499999, x = -0.836517, z = 0.224144
tianding = 120, fangwei = 22.5, ab = 0.866026, y = -0.499999, x = -0.800104, z = 0.331414
tianding = 120, fangwei = 30, ab = 0.866026, y = -0.499999, x = -0.750001, z = 0.433013
tianding = 120, fangwei = 37.5, ab = 0.866026, y = -0.499999, x = -0.687065, z = 0.527203
tianding = 120, fangwei = 45, ab = 0.866026, y = -0.499999, x = -0.612373, z = 0.612373
tianding = 120, fangwei = 52.5, ab = 0.866026, y = -0.499999, x = -0.527204, z = 0.687064
tianding = 120, fangwei = 60, ab = 0.866026, y = -0.499999, x = -0.433014, z = 0.75
tianding = 120, fangwei = 67.5, ab = 0.866026, y = -0.499999, x = -0.331415, z = 0.800104
tianding = 120, fangwei = 75, ab = 0.866026, y = -0.499999, x = -0.224145, z = 0.836517
tianding = 120, fangwei = 82.5, ab = 0.866026, y = -0.499999, x = -0.11304, z = 0.858617
tianding = 120, fangwei = 90, ab = 0.866026, y = -0.499999, x = -1.09777e-06, z = 0.866026
tianding = 120, fangwei = 97.5, ab = 0.866026, y = -0.499999, x = 0.113038, z = 0.858617
tianding = 120, fangwei = 105, ab = 0.866026, y = -0.499999, x = 0.224143, z = 0.836517
tianding = 120, fangwei = 112.5, ab = 0.866026, y = -0.499999, x = 0.331413, z = 0.800104
tianding = 120, fangwei = 120, ab = 0.866026, y = -0.499999, x = 0.433012, z = 0.750001
tianding = 120, fangwei = 127.5, ab = 0.866026, y = -0.499999, x = 0.527202, z = 0.687066
tianding = 120, fangwei = 135, ab = 0.866026, y = -0.499999, x = 0.612372, z = 0.612374
tianding = 120, fangwei = 142.5, ab = 0.866026, y = -0.499999, x = 0.687064, z = 0.527205
tianding = 120, fangwei = 150, ab = 0.866026, y = -0.499999, x = 0.75, z = 0.433015
tianding = 120, fangwei = 157.5, ab = 0.866026, y = -0.499999, x = 0.800103, z = 0.331416
tianding = 120, fangwei = 165, ab = 0.866026, y = -0.499999, x = 0.836517, z = 0.224146
tianding = 120, fangwei = 172.5, ab = 0.866026, y = -0.499999, x = 0.858617, z = 0.113041
tianding = 120, fangwei = 180, ab = 0.866026, y = -0.499999, x = 0.866026, z = 2.19553e-06
tianding = 120, fangwei = 187.5, ab = 0.866026, y = -0.499999, x = 0.858618, z = -0.113037
tianding = 120, fangwei = 195, ab = 0.866026, y = -0.499999, x = 0.836518, z = -0.224142
tianding = 120, fangwei = 202.5, ab = 0.866026, y = -0.499999, x = 0.800105, z = -0.331412
tianding = 120, fangwei = 210, ab = 0.866026, y = -0.499999, x = 0.750002, z = -0.433011
tianding = 120, fangwei = 217.5, ab = 0.866026, y = -0.499999, x = 0.687066, z = -0.527201
tianding = 120, fangwei = 225, ab = 0.866026, y = -0.499999, x = 0.612375, z = -0.612371
tianding = 120, fangwei = 232.5, ab = 0.866026, y = -0.499999, x = 0.527206, z = -0.687063
tianding = 120, fangwei = 240, ab = 0.866026, y = -0.499999, x = 0.433016, z = -0.749999
tianding = 120, fangwei = 247.5, ab = 0.866026, y = -0.499999, x = 0.331417, z = -0.800103
tianding = 120, fangwei = 255, ab = 0.866026, y = -0.499999, x = 0.224147, z = -0.836516
tianding = 120, fangwei = 262.5, ab = 0.866026, y = -0.499999, x = 0.113042, z = -0.858617
tianding = 120, fangwei = 270, ab = 0.866026, y = -0.499999, x = 3.2933e-06, z = -0.866026
tianding = 120, fangwei = 277.5, ab = 0.866026, y = -0.499999, x = -0.113036, z = -0.858618
